CustomerID,Age,Subscription_Duration_Months,Contract_Type,Monthly_Logins,Last_Purchase_Days_Ago,App_Usage_Time_Min,Monthly_Spend,Discount_Usage_Percentage,Customer_Support_Calls,Satisfaction_Score,Is_Churn
CUST-12674,49,21,Annual,16,17,1.7,505.53,0.25,1,4,0
CUST-12675,22,31,Monthly,14,24,17.5,70.59,0.1,4,3,1
CUST-12676,20,51,Annual,9,25,41.3,109.73,0.22,1,5,0
CUST-12677,25,24,Monthly,12,8,22.2,104.3,0.27,3,3,1
CUST-12678,67,58,Annual,4,8,12.7,91.39,0.36,1,4,0
CUST-12679,47,20,Annual,6,18,10.1,109.12,0.33,1,4,0
CUST-12680,30,17,Monthly,16,15,20.4,37.7,0.06,2,4,0
CUST-12681,59,45,Monthly,14,4,6.8,18.37,0.59,0,5,0
CUST-12682,44,9,Annual,15,5,10.0,39.62,0.42,1,5,0
CUST-12683,21,56,Monthly,16,38,29.1,109.85,0.6,2,4,0
CUST-12684,47,28,Annual,12,7,24.4,33.94,0.13,0,5,0
CUST-12685,18,21,Monthly,15,65,12.3,140.35,0.27,0,5,0
CUST-12686,58,52,Annual,13,24,19.6,345.7,0.38,0,5,0
CUST-12687,63,30,Annual,10,85,25.3,89.64,0.29,3,3,1
CUST-12688,37,50,Monthly,14,29,20.5,26.72,0.75,1,4,0
CUST-12689,28,4,Monthly,8,9,21.3,69.98,0.14,3,4,1
CUST-12690,33,20,Annual,16,5,13.1,92.85,0.38,0,5,0
CUST-12691,36,26,Monthly,9,21,15.7,106.41,0.22,3,3,1
CUST-12692,55,7,Annual,13,35,18.5,170.75,0.33,1,4,0
CUST-12693,67,16,Monthly,14,19,18.5,64.49,0.45,1,4,0
CUST-12694,30,52,Monthly,12,5,3.2,165.27,0.49,0,5,0
CUST-12695,54,41,Annual,17,5,32.2,475.72,0.1,3,4,0
CUST-12696,58,12,Monthly,15,6,11.2,122.49,0.52,3,4,0
CUST-12697,42,31,Annual,15,49,21.7,287.81,0.64,1,4,0
CUST-12698,55,21,Monthly,8,1,19.6,149.21,0.22,1,4,0
CUST-12699,56,40,Annual,15,8,1.3,130.39,0.52,0,5,0
CUST-12700,68,21,Monthly,12,23,9.2,150.13,0.09,1,5,0
CUST-12701,34,10,Monthly,10,5,23.7,175.42,0.51,3,4,1
CUST-12702,48,4,Monthly,11,14,6.2,128.15,0.11,0,4,0
CUST-12703,54,46,Annual,10,51,8.7,105.6,0.19,2,3,0
CUST-12704,28,37,Monthly,11,1,47.1,145.13,0.16,2,4,0
CUST-12705,59,50,Monthly,13,36,31.3,415.36,0.23,1,5,0
CUST-12706,44,30,Monthly,9,2,25.8,112.81,0.47,2,4,0
CUST-12707,23,25,Annual,8,16,21.0,207.1,0.49,2,4,0
CUST-12708,41,38,Monthly,14,3,15.1,189.36,0.43,4,4,0
CUST-12709,40,30,Monthly,15,6,31.6,181.1,0.67,1,5,0
CUST-12710,24,55,Monthly,12,10,24.8,34.46,0.2,2,4,0
CUST-12711,44,32,Monthly,16,27,12.2,87.9,0.19,1,4,0
CUST-12712,49,47,Monthly,13,53,19.6,53.82,0.29,3,4,1
CUST-12713,31,24,Annual,22,4,17.2,200.93,0.3,0,5,0
CUST-12714,48,40,Monthly,7,15,9.3,230.87,0.23,0,5,0
CUST-12715,38,54,Monthly,15,6,17.4,29.7,0.22,3,4,0
CUST-12716,34,17,Annual,14,5,13.6,32.37,0.29,0,5,0
CUST-12717,31,23,Monthly,6,29,20.2,103.99,0.24,1,5,0
CUST-12718,38,41,Annual,16,1,1.3,153.06,0.21,4,4,0
CUST-12719,53,30,Annual,19,10,16.6,53.86,0.21,2,4,0
CUST-12720,61,19,Monthly,12,5,25.1,203.56,0.14,2,4,0
CUST-12721,20,48,Monthly,14,13,27.4,54.94,0.3,2,4,0
CUST-12722,23,30,Annual,15,40,32.4,390.32,0.07,2,5,0
CUST-12723,53,25,Annual,11,6,28.0,45.6,0.35,2,4,0
CUST-12724,61,47,Annual,8,1,25.4,33.03,0.3,1,5,0
CUST-12725,47,48,Monthly,7,11,22.8,147.56,0.4,2,4,0
CUST-12726,50,23,Annual,16,61,9.3,37.31,0.28,1,4,0
CUST-12727,47,48,Annual,16,17,10.3,42.95,0.62,2,4,0
CUST-12728,44,1,Monthly,19,8,26.0,58.44,0.58,1,4,0
CUST-12729,24,33,Monthly,14,18,24.8,20.65,0.39,3,3,1
CUST-12730,29,32,Annual,11,45,14.6,43.82,0.31,3,3,1
CUST-12731,46,24,Monthly,12,7,41.7,49.41,0.36,2,4,0
CUST-12732,63,58,Monthly,14,0,18.1,50.68,0.41,1,4,0
CUST-12733,52,58,Annual,8,3,26.9,89.78,0.2,2,4,0
CUST-12734,41,45,Monthly,8,21,27.6,91.75,0.21,3,4,0
CUST-12735,49,55,Monthly,14,6,7.7,224.21,0.09,1,4,0
CUST-12736,64,28,Annual,6,6,34.2,47.11,0.53,2,4,0
CUST-12737,65,59,Annual,10,16,22.3,114.83,0.07,3,4,0
CUST-12738,52,59,Monthly,16,30,9.1,98.0,0.5,4,4,0
CUST-12739,61,16,Monthly,10,8,23.1,145.1,0.11,4,4,1
CUST-12740,36,60,Annual,13,18,30.1,52.67,0.16,0,4,0
CUST-12741,62,31,Monthly,15,0,1.0,110.76,0.28,2,4,0
CUST-12742,24,21,Annual,9,16,19.6,484.46,0.65,2,4,0
CUST-12743,57,56,Monthly,19,1,6.1,55.53,0.16,2,4,0
CUST-12744,18,38,Annual,11,6,21.0,38.24,0.37,1,5,0
CUST-12745,35,39,Monthly,9,40,25.5,290.67,0.09,0,4,0
CUST-12746,43,10,Monthly,10,1,27.3,54.49,0.32,0,5,0
CUST-12747,61,24,Monthly,7,41,18.8,122.56,0.27,0,5,0
CUST-12748,35,57,Monthly,20,1,24.0,49.79,0.1,3,4,0
CUST-12749,33,26,Monthly,17,9,20.7,23.97,0.57,0,5,0
CUST-12750,26,52,Annual,13,0,27.4,116.89,0.61,2,5,0
CUST-12751,18,18,Annual,15,14,9.1,45.63,0.64,0,5,0
CUST-12752,61,16,Monthly,16,19,40.6,33.05,0.24,4,4,1
CUST-12753,34,30,Monthly,12,24,2.9,28.96,0.28,3,4,0
CUST-12754,34,30,Annual,13,10,41.8,46.16,0.31,1,4,0
CUST-12755,26,23,Monthly,14,24,18.7,58.09,0.12,2,4,0
CUST-12756,29,51,Monthly,14,0,2.2,190.23,0.28,4,4,0
CUST-12757,57,27,Monthly,9,9,17.3,52.35,0.3,2,4,0
CUST-12758,66,6,Monthly,18,1,19.5,677.76,0.35,3,4,0
CUST-12759,18,10,Annual,12,1,15.6,317.93,0.34,1,4,0
CUST-12760,34,50,Monthly,12,3,6.4,82.82,0.5,0,5,0
CUST-12761,32,39,Monthly,13,38,9.9,110.81,0.34,2,4,0
CUST-12762,50,50,Monthly,12,0,32.7,50.91,0.5,1,5,0
CUST-12763,25,1,Monthly,5,14,15.6,52.49,0.07,4,3,1
CUST-12764,69,13,Monthly,10,8,29.4,146.39,0.39,1,5,0
CUST-12765,40,30,Annual,18,44,22.0,81.83,0.17,2,5,0
CUST-12766,59,39,Monthly,18,29,33.8,30.72,0.17,0,5,0
CUST-12767,36,11,Monthly,12,11,17.4,82.0,0.32,2,5,0
CUST-12768,50,40,Annual,12,0,21.8,138.82,0.07,3,4,0
CUST-12769,25,12,Monthly,12,22,25.0,147.7,0.46,4,3,1
CUST-12770,37,59,Annual,14,0,23.1,88.1,0.27,2,5,0
CUST-12771,36,24,Monthly,10,37,19.0,90.7,0.08,3,3,1
CUST-12772,56,29,Monthly,10,64,10.7,40.6,0.31,0,5,0
CUST-12773,50,41,Monthly,9,23,30.8,187.51,0.24,2,4,0
CUST-12774,59,45,Monthly,12,25,16.5,43.97,0.31,1,4,0
CUST-12775,58,18,Monthly,12,33,10.6,189.15,0.34,1,4,0
CUST-12776,24,26,Annual,19,0,28.6,68.49,0.7,0,5,0
CUST-12777,30,14,Monthly,11,1,1.0,44.43,0.38,0,5,0
CUST-12778,23,9,Monthly,9,35,9.5,44.58,0.22,2,3,1
CUST-12779,61,42,Annual,14,64,17.0,72.34,0.17,0,4,0
CUST-12780,55,30,Monthly,14,13,12.9,55.85,0.1,0,4,0
CUST-12781,37,21,Annual,19,20,28.1,165.73,0.22,3,4,0
CUST-12782,28,16,Annual,16,34,8.5,16.09,0.26,6,3,1
CUST-12783,41,16,Monthly,8,9,33.5,114.29,0.03,0,5,0
CUST-12784,35,16,Annual,12,19,23.1,239.33,0.28,3,5,1
CUST-12785,21,41,Monthly,12,2,13.5,335.61,0.39,1,4,0
CUST-12786,47,37,Monthly,13,48,9.9,299.16,0.15,2,4,0
CUST-12787,37,52,Monthly,13,1,10.4,309.55,0.32,1,5,0
CUST-12788,52,40,Monthly,8,16,18.0,224.78,0.46,2,4,1
CUST-12789,33,22,Monthly,12,10,41.6,89.74,0.4,3,4,1
CUST-12790,61,6,Annual,8,10,16.8,196.35,0.27,3,4,0
CUST-12791,41,55,Monthly,11,26,23.5,446.14,0.37,2,5,0
CUST-12792,34,48,Monthly,13,0,21.1,97.29,0.29,3,5,0
CUST-12793,27,11,Monthly,14,20,25.4,85.76,0.06,0,5,0
CUST-12794,26,55,Monthly,16,16,17.4,146.51,0.15,1,4,0
CUST-12795,61,29,Annual,13,19,11.5,40.04,0.19,3,4,0
CUST-12796,30,12,Monthly,5,4,54.6,36.55,0.55,2,5,0
CUST-12797,51,37,Monthly,7,4,31.4,62.6,0.2,4,3,1
CUST-12798,37,35,Monthly,16,13,21.0,52.16,0.42,4,4,0
CUST-12799,19,29,Annual,13,7,20.5,521.24,0.28,2,5,0
CUST-12800,25,34,Monthly,13,3,27.4,66.07,0.26,0,5,0
CUST-12801,50,4,Annual,13,9,19.5,211.38,0.5,1,4,0
CUST-12802,50,18,Annual,16,2,29.4,127.28,0.2,2,3,0
CUST-12803,32,23,Annual,9,20,28.7,72.76,0.07,2,4,0
CUST-12804,27,52,Monthly,12,17,14.1,63.72,0.32,4,3,1
CUST-12805,45,13,Monthly,11,17,10.2,82.33,0.26,1,4,0
CUST-12806,56,51,Monthly,7,7,33.3,129.78,0.27,3,4,1
CUST-12807,37,39,Monthly,8,3,15.9,226.46,0.32,3,3,1
CUST-12808,45,57,Monthly,16,4,35.9,17.99,0.15,1,4,0
CUST-12809,32,56,Monthly,9,0,11.6,42.7,0.43,1,5,0
CUST-12810,29,21,Monthly,10,1,22.4,83.18,0.38,3,4,0
CUST-12811,25,32,Monthly,17,6,13.8,37.06,0.54,3,3,0
CUST-12812,42,40,Monthly,14,43,2.7,40.8,0.12,3,3,0
CUST-12813,65,38,Monthly,7,4,28.8,58.44,0.07,3,4,0
CUST-12814,30,29,Monthly,7,20,29.1,180.69,0.38,1,4,0
CUST-12815,18,36,Annual,16,18,19.0,48.36,0.2,3,4,0
CUST-12816,23,4,Monthly,13,15,9.6,82.65,0.67,2,4,0
CUST-12817,24,19,Annual,9,12,34.8,87.95,0.25,0,5,0
CUST-12818,30,28,Monthly,17,23,14.8,108.92,0.2,4,4,0
CUST-12819,63,53,Annual,9,14,32.6,76.49,0.23,1,4,0
CUST-12820,57,14,Monthly,22,6,19.9,49.62,0.46,2,4,0
CUST-12821,42,36,Annual,6,8,5.3,178.97,0.15,1,5,0
CUST-12822,57,48,Annual,13,1,6.8,117.11,0.19,1,4,0
CUST-12823,35,42,Monthly,10,0,16.5,66.58,0.09,1,5,0
CUST-12824,44,37,Annual,16,15,22.7,192.15,0.62,1,5,0
CUST-12825,21,44,Annual,13,26,3.8,52.89,0.18,2,4,0
CUST-12826,41,48,Monthly,10,4,27.3,57.86,0.27,4,3,0
CUST-12827,18,57,Annual,18,0,20.2,47.26,0.48,2,3,0
CUST-12828,62,5,Monthly,10,10,5.1,79.93,0.26,1,5,0
CUST-12829,63,2,Monthly,14,9,20.0,87.7,0.14,1,4,0
CUST-12830,26,38,Monthly,16,6,6.9,101.75,0.3,2,4,0
CUST-12831,21,24,Monthly,7,2,6.5,41.37,0.19,0,5,0
CUST-12832,28,10,Annual,13,2,36.8,50.42,0.17,1,4,0
CUST-12833,67,45,Monthly,11,1,21.5,45.5,0.34,2,4,0
CUST-12834,67,52,Monthly,17,16,16.6,50.26,0.19,1,4,0
CUST-12835,68,22,Monthly,12,40,7.5,80.85,0.53,3,4,1
CUST-12836,55,50,Annual,12,11,4.1,408.43,0.41,2,4,0
CUST-12837,42,45,Monthly,14,0,21.6,32.85,0.2,0,5,0
CUST-12838,53,55,Monthly,13,1,25.4,93.18,0.27,1,5,0
CUST-12839,67,37,Monthly,14,25,22.6,302.19,0.04,0,5,0
CUST-12840,19,34,Monthly,13,15,30.9,104.33,0.14,1,5,0
CUST-12841,21,50,Annual,10,28,25.1,382.0,0.41,2,5,0
CUST-12842,65,10,Monthly,12,5,36.7,202.23,0.34,1,5,0
CUST-12843,28,53,Monthly,21,65,25.0,79.49,0.21,3,3,1
CUST-12844,64,45,Monthly,8,0,22.7,144.12,0.23,1,4,0
CUST-12845,63,36,Monthly,23,15,11.6,127.5,0.26,3,4,0
CUST-12846,61,45,Annual,9,14,28.1,156.54,0.08,5,3,1
CUST-12847,63,48,Monthly,15,3,16.9,126.0,0.34,2,4,0
CUST-12848,55,17,Annual,16,1,15.8,85.23,0.03,1,4,0
CUST-12849,42,10,Annual,11,15,8.7,132.59,0.42,3,3,0
CUST-12850,57,32,Monthly,10,53,19.3,15.44,0.2,0,5,0
CUST-12851,50,43,Monthly,12,5,15.8,42.37,0.52,0,5,0
CUST-12852,50,19,Annual,12,8,11.2,143.71,0.68,2,4,0
CUST-12853,64,28,Monthly,16,8,7.4,46.99,0.14,2,4,0
CUST-12854,45,13,Annual,16,3,19.8,95.33,0.21,1,5,0
CUST-12855,46,50,Monthly,11,21,11.9,202.04,0.44,1,4,0
CUST-12856,33,10,Monthly,15,8,20.7,35.0,0.15,4,3,1
CUST-12857,51,59,Annual,16,34,1.0,233.02,0.35,1,5,0
CUST-12858,47,26,Monthly,12,23,1.0,49.93,0.43,2,4,0
CUST-12859,51,29,Monthly,20,10,24.4,110.55,0.47,1,5,0
CUST-12860,34,27,Monthly,8,0,31.6,525.88,0.36,4,3,1
CUST-12861,59,34,Annual,16,20,25.1,97.81,0.23,2,4,0
CUST-12862,19,44,Monthly,13,2,8.5,166.2,0.34,1,5,0
CUST-12863,54,51,Annual,9,6,14.5,95.3,0.16,0,5,0
CUST-12864,49,42,Monthly,7,16,18.8,201.97,0.23,2,4,0
CUST-12865,26,38,Annual,9,0,36.1,62.35,0.17,0,5,0
CUST-12866,33,54,Monthly,7,4,34.2,219.14,0.11,0,5,0
CUST-12867,22,8,Monthly,13,12,33.6,113.55,0.42,1,4,0
CUST-12868,42,40,Monthly,19,4,2.6,83.67,0.34,0,5,0
CUST-12869,53,29,Annual,15,9,19.6,76.0,0.2,0,5,0
CUST-12870,59,50,Annual,6,47,8.2,108.19,0.31,1,5,0
CUST-12871,41,43,Annual,11,58,20.4,148.33,0.03,4,2,1
CUST-12872,69,24,Monthly,15,3,10.3,44.12,0.05,0,5,0
CUST-12873,40,34,Monthly,10,2,18.0,142.63,0.49,0,5,0
CUST-12874,46,1,Monthly,10,1,9.6,109.03,0.19,2,4,0
CUST-12875,29,58,Annual,14,6,31.3,127.09,0.75,3,4,1
CUST-12876,30,53,Monthly,14,7,6.2,97.47,0.42,1,5,0
CUST-12877,44,26,Annual,7,4,10.6,62.15,0.47,0,5,0
CUST-12878,53,42,Annual,11,4,9.3,182.36,0.55,2,4,0
CUST-12879,65,38,Monthly,11,0,17.7,445.86,0.03,3,4,0
CUST-12880,28,2,Annual,13,11,30.5,151.88,0.27,0,5,0
CUST-12881,67,18,Monthly,9,21,14.7,129.59,0.31,1,4,0
CUST-12882,49,7,Annual,7,18,28.3,73.65,0.47,0,4,0
CUST-12883,54,17,Monthly,10,2,5.3,80.93,0.2,0,5,0
CUST-12884,23,56,Annual,9,5,17.7,23.73,0.28,0,5,0
CUST-12885,38,12,Monthly,6,4,19.8,105.7,0.44,1,4,0
CUST-12886,49,15,Monthly,15,1,1.0,25.96,0.33,0,4,0
CUST-12887,46,6,Annual,13,27,27.0,162.4,0.05,0,5,0
CUST-12888,48,24,Annual,11,2,16.6,61.56,0.43,0,5,0
CUST-12889,49,41,Monthly,17,24,1.0,108.62,0.28,2,4,0
CUST-12890,40,7,Monthly,16,2,16.5,137.67,0.2,3,4,0
CUST-12891,65,44,Monthly,11,11,19.3,108.16,0.33,2,4,0
CUST-12892,32,2,Monthly,14,42,34.3,93.35,0.6,1,4,0
CUST-12893,18,4,Monthly,10,15,22.5,35.0,0.38,1,4,1
CUST-12894,50,40,Monthly,12,1,26.0,27.07,0.12,1,4,0
CUST-12895,18,10,Monthly,10,2,29.9,360.41,0.22,5,3,1
CUST-12896,54,24,Monthly,7,17,16.3,124.18,0.58,3,4,0
CUST-12897,69,37,Annual,13,11,1.0,112.15,0.51,3,5,0
CUST-12898,62,5,Monthly,10,0,17.7,138.73,0.22,2,5,0
CUST-12899,24,40,Monthly,12,10,23.3,363.15,0.34,1,5,0
CUST-12900,43,36,Monthly,10,24,22.1,39.96,0.24,1,5,0
CUST-12901,69,20,Monthly,10,15,27.2,83.41,0.39,0,5,0
CUST-12902,69,12,Annual,14,3,30.5,211.33,0.42,3,3,0
CUST-12903,29,26,Monthly,16,13,30.8,329.43,0.27,1,4,0
CUST-12904,65,59,Monthly,14,6,7.8,165.93,0.09,1,4,0
CUST-12905,23,23,Monthly,5,7,13.5,45.42,0.46,2,4,0
CUST-12906,43,46,Monthly,14,26,20.8,332.9,0.26,2,4,0
CUST-12907,22,57,Monthly,12,1,3.5,46.93,0.06,1,5,0
CUST-12908,55,34,Monthly,11,52,38.6,82.11,0.17,1,4,0
CUST-12909,59,59,Monthly,17,24,14.2,80.95,0.09,2,5,0
CUST-12910,59,23,Annual,11,9,22.3,61.44,0.5,0,5,0
CUST-12911,65,12,Monthly,8,6,17.1,219.31,0.23,0,5,0
CUST-12912,65,11,Monthly,16,19,5.5,198.25,0.23,3,4,0
CUST-12913,62,59,Monthly,7,12,35.1,274.47,0.08,2,4,0
CUST-12914,62,38,Monthly,11,4,9.6,46.08,0.36,0,5,0
CUST-12915,67,9,Monthly,14,8,11.4,37.8,0.31,3,4,0
CUST-12916,56,9,Monthly,13,14,14.0,146.21,0.35,2,5,0
CUST-12917,20,16,Annual,12,15,18.3,134.15,0.23,0,5,0
CUST-12918,42,40,Monthly,14,2,3.7,354.45,0.21,0,5,0
CUST-12919,30,44,Monthly,15,25,3.7,86.16,0.21,1,5,0
CUST-12920,58,2,Monthly,14,0,6.7,35.99,0.32,1,5,0
CUST-12921,34,53,Annual,16,31,23.0,62.59,0.18,1,4,0
CUST-12922,65,16,Annual,10,4,24.4,64.48,0.17,2,5,0
CUST-12923,24,54,Annual,9,4,15.3,81.47,0.45,1,4,0
CUST-12924,22,6,Monthly,9,14,28.7,273.35,0.54,2,4,0
CUST-12925,52,41,Annual,12,3,8.7,100.75,0.34,1,5,0
CUST-12926,43,8,Monthly,15,8,13.0,558.81,0.51,1,4,0
CUST-12927,19,15,Annual,10,17,22.5,43.09,0.08,2,5,0
CUST-12928,25,40,Monthly,12,11,22.7,49.45,0.27,1,5,0
CUST-12929,31,46,Monthly,9,49,31.8,76.71,0.13,2,4,0
CUST-12930,29,34,Annual,9,21,12.2,173.33,0.23,1,4,0
CUST-12931,51,20,Annual,16,2,25.4,69.44,0.16,0,5,0
CUST-12932,65,55,Monthly,13,16,15.4,44.73,0.19,1,5,0
CUST-12933,61,39,Monthly,4,5,18.6,69.93,0.05,2,4,0
CUST-12934,24,58,Annual,8,1,17.0,542.63,0.48,0,4,0
CUST-12935,51,37,Annual,7,1,39.3,43.9,0.18,0,5,0
CUST-12936,55,42,Monthly,13,5,25.0,43.2,0.15,1,4,0
CUST-12937,57,56,Annual,17,3,3.0,57.37,0.6,0,5,0
CUST-12938,20,30,Annual,11,0,17.6,44.09,0.04,1,4,0
CUST-12939,62,46,Monthly,11,13,34.0,60.38,0.04,5,4,1
CUST-12940,39,40,Annual,25,8,25.7,53.76,0.12,2,5,0
CUST-12941,40,53,Annual,12,5,10.2,44.8,0.26,0,5,0
CUST-12942,37,55,Monthly,7,57,44.8,46.78,0.23,2,3,1
CUST-12943,67,30,Monthly,16,30,8.0,166.46,0.22,2,4,0
CUST-12944,29,12,Monthly,9,2,26.8,152.82,0.36,0,5,0
CUST-12945,42,58,Annual,17,12,36.7,49.4,0.26,2,5,0
CUST-12946,18,4,Monthly,17,10,6.2,59.96,0.2,1,4,0
CUST-12947,47,52,Annual,13,22,8.1,269.26,0.49,3,5,0
CUST-12948,44,57,Monthly,15,22,19.6,42.03,0.27,2,4,0
CUST-12949,56,52,Annual,11,12,1.0,99.33,0.51,2,5,0
CUST-12950,60,41,Annual,9,37,21.4,55.39,0.12,1,5,0
CUST-12951,45,48,Monthly,13,12,44.5,78.25,0.07,0,5,0
CUST-12952,31,6,Annual,11,13,1.0,76.54,0.18,2,4,0
CUST-12953,33,24,Monthly,14,25,23.4,65.33,0.5,3,4,0
CUST-12954,28,14,Monthly,5,32,40.9,83.98,0.2,3,5,1
CUST-12955,37,38,Annual,15,10,20.8,102.27,0.43,0,4,0
CUST-12956,45,49,Monthly,16,17,11.7,101.33,0.16,2,4,0
CUST-12957,68,9,Annual,13,8,11.8,115.49,0.13,3,5,0
CUST-12958,59,54,Monthly,15,17,18.8,72.59,0.42,0,5,0
CUST-12959,55,31,Monthly,9,5,18.9,94.6,0.24,4,4,0
CUST-12960,29,16,Monthly,13,5,17.5,111.13,0.1,2,5,0
CUST-12961,52,50,Monthly,18,50,9.2,83.13,0.43,2,5,0
CUST-12962,50,42,Monthly,10,10,24.9,188.15,0.37,0,5,0
CUST-12963,29,8,Annual,12,0,7.7,163.64,0.3,1,4,0
CUST-12964,40,1,Monthly,14,1,32.4,452.7,0.31,4,4,0
CUST-12965,68,3,Monthly,15,2,22.2,61.08,0.47,3,3,1
CUST-12966,46,30,Annual,16,5,25.8,116.95,0.29,2,5,0
CUST-12967,41,52,Monthly,9,1,11.7,282.72,0.41,5,2,1
CUST-12968,22,25,Monthly,10,7,18.9,70.7,0.38,0,5,0
CUST-12969,47,26,Monthly,14,31,1.0,68.71,0.09,2,5,0
CUST-12970,33,48,Annual,9,20,1.0,161.14,0.59,2,4,0
CUST-12971,37,56,Monthly,10,48,11.3,27.71,0.23,0,5,0
CUST-12972,40,41,Annual,18,14,17.9,189.76,0.4,2,4,0
CUST-12973,35,48,Monthly,15,4,7.6,116.65,0.12,1,4,0
CUST-12974,19,19,Monthly,10,32,43.3,95.27,0.35,2,4,0
CUST-12975,28,25,Annual,18,6,38.4,219.2,0.88,1,4,0
CUST-12976,63,17,Annual,9,7,14.7,69.98,0.02,1,5,0
CUST-12977,24,2,Monthly,9,13,27.4,86.52,0.54,0,5,0
CUST-12978,34,47,Annual,12,8,27.3,104.0,0.31,3,4,0
CUST-12979,28,1,Monthly,9,30,1.4,242.52,0.11,0,5,0
CUST-12980,40,15,Monthly,12,2,15.1,103.45,0.06,3,4,0
CUST-12981,24,23,Monthly,14,17,3.5,107.1,0.39,1,5,0
CUST-12982,63,8,Monthly,18,15,30.8,218.82,0.31,1,5,0
CUST-12983,23,49,Annual,12,15,14.4,116.8,0.17,0,5,0
CUST-12984,68,44,Monthly,11,50,5.5,58.69,0.18,0,5,0
CUST-12985,45,2,Monthly,12,8,2.1,94.31,0.59,2,4,0
CUST-12986,33,19,Annual,17,16,36.9,30.02,0.3,2,4,0
CUST-12987,55,11,Monthly,10,0,23.0,358.0,0.47,3,4,0
CUST-12988,69,31,Monthly,14,6,1.0,126.79,0.46,3,4,0
CUST-12989,54,10,Monthly,12,4,31.1,31.77,0.66,1,5,0
CUST-12990,46,34,Annual,11,10,8.7,107.95,0.05,2,4,0
CUST-12991,22,37,Annual,15,28,17.4,800.51,0.13,0,5,0
CUST-12992,33,22,Monthly,13,50,35.0,36.11,0.29,3,4,0
CUST-12993,63,48,Monthly,9,8,21.7,58.72,0.48,2,4,1
CUST-12994,52,42,Annual,10,41,25.6,61.7,0.34,1,5,0
CUST-12995,43,54,Annual,7,42,19.0,199.73,0.26,2,4,0
CUST-12996,25,60,Monthly,17,19,23.1,61.32,0.08,0,5,0
CUST-12997,69,54,Annual,9,2,19.9,82.74,0.12,2,3,0
CUST-12998,37,29,Monthly,11,40,24.8,44.23,0.07,1,4,1
CUST-12999,38,30,Annual,6,2,28.7,57.39,0.23,1,5,0
CUST-13000,40,35,Monthly,17,5,37.2,63.56,0.05,1,5,0
CUST-13001,21,37,Monthly,17,1,17.1,154.48,0.33,1,4,0
CUST-13002,63,33,Monthly,10,21,4.3,90.97,0.35,2,4,0
CUST-13003,33,21,Monthly,9,11,11.1,229.53,0.37,1,4,0
CUST-13004,63,56,Monthly,9,17,34.6,51.32,0.17,1,5,0
CUST-13005,33,56,Monthly,17,33,7.7,19.53,0.09,1,5,0
CUST-13006,65,26,Annual,13,8,14.8,113.82,0.45,2,4,0
CUST-13007,67,17,Monthly,13,8,13.9,55.03,0.11,2,5,0
CUST-13008,44,34,Annual,8,5,30.5,130.07,0.31,2,4,0
CUST-13009,31,25,Monthly,13,20,10.2,63.66,0.53,1,5,0
CUST-13010,62,8,Monthly,10,1,35.6,10.0,0.32,1,5,0
CUST-13011,69,2,Monthly,17,6,40.0,87.51,0.45,0,5,0
CUST-13012,19,47,Monthly,8,3,34.2,137.56,0.39,2,4,0
CUST-13013,31,46,Monthly,9,10,17.3,138.7,0.4,3,4,0
CUST-13014,35,46,Monthly,12,10,34.9,136.99,0.1,5,2,1
CUST-13015,39,59,Monthly,9,23,20.7,55.04,0.23,5,4,1
CUST-13016,34,12,Monthly,12,15,19.6,150.04,0.17,0,5,0
CUST-13017,65,3,Monthly,13,3,23.4,47.36,0.44,2,4,0
CUST-13018,32,12,Annual,13,41,16.8,33.68,0.11,2,4,0
CUST-13019,38,58,Monthly,14,4,21.4,173.17,0.37,3,4,0
CUST-13020,41,57,Monthly,17,31,22.8,107.7,0.1,2,5,0
CUST-13021,19,34,Monthly,13,1,30.6,96.34,0.21,2,4,0
CUST-13022,57,31,Annual,17,7,23.2,99.91,0.29,1,5,0
CUST-13023,25,27,Annual,7,24,5.2,123.89,0.54,0,5,0
CUST-13024,23,33,Annual,12,0,9.5,37.83,0.06,1,4,0
CUST-13025,48,4,Annual,15,0,18.1,72.93,0.75,1,5,0
CUST-13026,35,25,Monthly,8,5,14.1,257.07,0.24,4,4,1
CUST-13027,60,52,Monthly,16,3,12.1,284.56,0.68,0,5,0
CUST-13028,30,47,Annual,3,10,25.2,744.82,0.15,0,5,0
CUST-13029,55,50,Monthly,14,28,36.8,40.78,0.51,3,4,0
CUST-13030,49,54,Monthly,6,9,15.0,518.91,0.27,0,5,0
CUST-13031,56,47,Monthly,10,5,11.0,123.89,0.66,1,5,0
CUST-13032,28,51,Monthly,9,47,14.4,215.83,0.09,1,5,0
CUST-13033,64,4,Annual,12,3,18.1,48.75,0.64,0,5,0
CUST-13034,42,52,Monthly,9,6,12.7,201.77,0.16,4,3,1
CUST-13035,52,17,Annual,8,29,14.0,63.16,0.59,2,4,0
CUST-13036,24,35,Annual,9,2,27.7,288.3,0.56,1,5,0
CUST-13037,53,59,Monthly,13,13,13.6,108.93,0.42,0,5,0
CUST-13038,19,49,Monthly,8,14,16.3,22.17,0.27,1,5,0
CUST-13039,29,34,Monthly,14,90,35.6,75.6,0.67,0,5,0
CUST-13040,50,32,Annual,12,2,22.6,45.61,0.32,1,4,0
CUST-13041,32,53,Monthly,10,8,18.3,115.74,0.49,0,5,0
